"","Editd_g","Kill_cd","Distance"
"997",5,1,33139.94255118
"998",7,1,25790.36992678
"999",0,1,32184.31782759
"1000",0,1,25601.65084637
"1001",4,1,24547.38063243
"1002",1,1,30678.22842288
"1003",8,1,30678.22842288
"1004",2,1,30678.22842288
"1005",13,1,43321.89032921
"1006",0,4,47574.45741329
"1007",4,1,52260.60916915
"1008",4,1,54081.06029802
"1009",0,1,43738.37858529
"1010",10,1,53169.26599284
"1011",5,1,53169.26599284
"1012",4,1,9592.1706098
"1013",6,1,11587.03220955
"1014",0,1,54081.06029802
"1015",7,1,41529.82524732
"1016",13,1,48224.45731064
"1017",7,1,45565.08443103
"1018",10,1,14943.8081599
"1019",15,1,38691.99944824
"1020",12,1,43125.30897873
"1021",8,1,57010.80850195
"1022",20,1,45949.33726622
"1023",5,1,33445.72934654
"1024",22,1,37339.94207702
"1025",4,1,46476.12075036
"1026",0,1,6600.69375254
"1027",3,1,19918.13653621
"1028",13,1,38077.80844961
"1029",18,1,53684.98155305
"1030",14,1,19752.59251295
"1031",12,1,37560.75275654
"1032",3,1,38101.94040519
"1033",28,1,9805.93094581
"1034",4,1,40907.74068831
"1035",10,1,11472.82525113
"1036",12,1,43618.49866405
"1037",7,1,18371.92130558
"1038",10,1,15325.38750195
"1039",2,1,20658.39858255
"1040",3,1,20773.94887991
"1041",8,1,27669.98406237
"1042",5,1,19433.46210164
"1043",17,1,13112.28810413
"1044",0,1,56311.71354381
"1045",7,1,30654.47960038
"1046",11,1,23786.17174849
"1047",7,1,32770.60655182
"1048",14,1,15603.39237785
"1049",6,1,37751.38740291
"1050",5,1,2352.46411135
"1051",8,1,15455.3157092
"1052",4,1,7707.18699197
"1053",0,1,22068.7387625
"1054",6,1,33335.8426219
"1055",13,1,28305.10626129
"1056",0,1,45636.98550665
"1057",6,1,26944.35823023
"1058",14,1,51747.94595368
"1059",4,1,9558.26330373
"1060",0,1,56485.4695148
"1061",9,1,44056.50874384
"1062",8,1,52816.51442069
"1063",3,1,46301.67171994
"1064",7,1,53612.74445729
"1065",1,1,54338.53385709
"1066",1,1,54338.53385709
"1067",7,1,64372.45378116
"1068",4,1,52507.11243612
"1069",4,1,36901.39472656
"1070",3,2,62232.18726047
"1071",2,1,50281.15893196
"1072",8,1,47513.97546931
"1073",2,1,30028.19927634
"1074",5,1,67830.89110404
"1075",2,1,30048.64036806
"1076",2,1,26647.8580127
"1077",12,1,51828.11866775
"1078",6,1,22912.23268067
"1079",15,2,50146.71776483
"1080",22,1,57976.2111396
"1081",2,1,48157.89245819
"1082",3,1,28167.27580193
"1083",7,1,50621.32363448
"1084",3,1,46979.57984472
"1085",9,1,51254.38182256
"1086",15,1,46633.57891898
"1087",14,1,53508.93348349
"1088",2,4,30965.44446268
"1089",2,1,55815.29790934
"1090",3,1,41621.35021535
"1091",3,1,40343.0238428
"1092",2,2,27627.04308198
"1093",2,1,32135.75042533
"1094",25,1,41590.60868854
"1095",4,1,28420.47473866
"1096",4,1,54338.53385709
"1097",24,1,36886.94597778
"1098",0,4,44344.5231149
"1099",1,4,16277.235819
"1100",8,1,57226.99890773
"1101",4,1,29896.1841772
"1102",3,2,9847.57697465
"1103",4,2,11110.85635157
"1104",8,1,57412.09365618
"1105",3,2,12295.66424537
"1106",9,2,5138.92019464
"1107",3,2,6043.47274337
"1108",20,1,56072.77244517
"1109",2,1,48421.65845898
"1110",6,1,39458.71956213
"1111",3,1,31688.13771938
"1112",0,1,39031.18579977
"1113",11,1,46839.34542037
"1114",14,1,55026.69796577
"1115",3,1,30028.19927634
"1116",3,1,45129.74558069
"1117",0,1,54025.40200857
"1118",10,1,58732.81230482
"1119",4,1,57943.75321052
"1120",5,1,63412.60229305
"1121",6,1,55815.29790934
"1122",99,2,9446.18639745
"1123",1,1,55578.50042158
"1124",2,1,66275.48033849
"1125",0,1,25018.85068348
"1126",10,1,39545.8181178
"1127",14,2,4604.02253424
"1128",0,2,49648.8053815
"1129",2,1,61883.782575
"1130",5,1,51054.34448413
"1131",9,1,22772.02880584
"1132",2,1,38186.71316893
"1133",0,1,25018.85068348
"1134",6,1,56725.19777522
"1135",5,1,40167.76093801
"1136",15,1,56601.33625551
"1137",5,1,38031.06594743
"1138",18,1,42447.0233182
"1139",3,1,45309.14382633
"1140",5,1,34902.79679976
"1141",0,2,10618.54278879
"1142",9,1,59695.21345907
"1143",4,1,24477.82371828
"1144",4,1,43242.05242102
"1145",10,1,39572.19520133
"1146",8,1,61044.18963023
"1147",0,1,32259.28989218
"1148",0,1,57226.99890773
"1149",0,1,63620.67857335
"1150",0,1,63620.67857335
"1151",0,1,19365.49567494
"1152",0,1,59488.58256299
"1153",10,1,36214.84262296
"1154",3,1,34524.5449539
"1155",3,1,25944.81781033
"1156",4,1,30351.03529128
"1157",2,2,20042.9682156
"1158",2,2,4175.72124782
"1159",0,2,24321.81230352
"1160",11,2,25991.95517209
"1161",23,3,9278.71753034
"1162",17,1,30918.74537035
"1163",2,4,20449.9991534
"1164",6,2,2428.56700089
"1165",11,4,191.01744595
"1166",66,4,191.01744595
"1167",66,4,191.01744595
"1168",4,2,16059.23944972
"1169",4,1,30351.03529128
"1170",4,2,4462.81396432
"1171",2,2,22241.82188169
"1172",1,2,28178.80602173
"1173",5,2,14216.39936791
"1174",4,2,10312.34428734
"1175",2,2,23408.62847943
"1176",8,1,76868.85635911
"1177",21,1,17784.48037617
"1178",9,1,25945.78526707
"1179",15,1,81352.01421113
"1180",16,1,48063.60056237
"1181",0,1,15821.87172593
"1182",2,1,42756.45612227
"1183",19,1,113150.06332572
"1184",19,1,100061.02842486
"1185",5,1,83837.63500789
"1186",5,1,28430.55322445
"1187",4,1,65767.97338177
"1188",4,1,51671.86991909
"1189",17,1,115299.16820678
"1190",9,1,27516.10675255
"1191",2,1,104417.73971848
"1192",17,1,78016.60812332
"1193",22,1,96190.77816545
"1194",18,1,119110.23863841
"1195",20,1,26394.20472316
"1196",3,1,82261.63413981
"1197",6,1,129976.60249526
"1198",6,1,129976.60249526
"1199",21,1,19354.72070823
"1200",6,1,11474.91395189
"1201",6,1,11474.91395189
"1202",14,1,4929.99146323
"1203",8,1,80421.60357603
"1204",5,1,112355.81324174
"1205",3,1,125290.11187762
"1206",4,1,85354.14340395
"1207",5,1,72598.25707735
"1208",4,1,117321.14471268
"1209",4,1,100061.02842486
"1210",6,4,49320.36939151
"1211",1,1,125290.11187762
"1212",24,2,50399.05893822
"1213",0,2,1500.34017519
"1214",12,1,64286.28663489
"1215",12,1,48272.59667159
"1216",5,1,125097.80579437
"1217",6,1,92264.01756328
"1218",11,1,66932.76529945
"1219",5,1,126548.56979118
"1220",6,1,102751.25914134
"1221",16,1,114135.73705717
"1222",6,1,122448.26086497
"1223",6,1,71650.09701204
"1224",8,1,97786.95344032
"1225",10,1,122448.26086497
"1226",21,1,45739.51377509
"1227",5,1,133261.77521418
"1228",3,1,71387.94851492
"1229",4,1,121721.11903473
"1230",3,1,114930.87517231
"1231",6,1,125276.03107069
"1232",7,1,122371.44022575
"1233",11,1,71748.59574725
"1234",6,1,14423.49466923
"1235",17,1,28430.55322445
"1236",9,1,112708.52682739
"1237",5,1,13056.30217673
"1238",7,1,70817.38501916
"1239",3,1,79975.49871083
"1240",2,1,25647.11880333
"1241",13,1,47735.40324158
"1242",4,1,96550.41253579
"1243",2,1,37212.80216583
"1244",8,1,114930.87517231
"1245",13,1,2450.88969722
"1246",2,1,105553.57721003
"1247",0,1,79460.67746019
"1248",0,1,48711.03483501
"1249",25,1,80724.1303302
"1250",2,1,75833.95482896
"1251",10,1,14423.49466923
"1252",5,1,27332.27980392
"1253",9,1,73820.40043862
"1254",10,1,113302.45582529
"1255",13,1,121219.05701124
"1256",19,1,113230.66297344
"1257",2,1,111816.6439637
"1258",21,1,71039.49567145
"1259",2,1,84922.18280622
"1260",5,1,113124.03573587
"1261",5,1,122964.8386488
"1262",12,1,46717.86410262
"1263",15,1,80632.28150503
"1264",12,1,23424.58431117
"1265",5,1,72681.68533713
"1266",8,1,105506.20186497
"1267",6,1,125623.14303865
"1268",0,1,113481.57886421
"1269",7,1,48998.90846064
"1270",5,1,126643.38783751
"1271",2,1,16126.8165721
"1272",13,1,66602.82568037
"1273",14,1,41325.3993247
"1274",0,1,1500.34017519
"1275",0,1,28430.55322445
"1276",4,1,72325.68356759
"1277",2,1,30589.25624057
"1278",6,1,72925.61814803
"1279",9,1,109636.60409912
"1280",0,1,44524.38452181
"1281",0,1,72956.8673687
"1282",7,1,19955.05396492
"1283",4,1,50265.36438143
"1284",24,1,48601.40975659
"1285",2,1,115362.92031337
"1286",21,1,121933.61790839
"1287",4,1,98577.58916244
"1288",4,1,67569.06116983
"1289",11,1,26529.98985489
"1290",12,1,71981.76283921
"1291",4,1,96334.00342827
"1292",26,1,34921.39373938
"1293",0,2,27095.97170787
"1294",4,1,129288.17708781
"1295",7,1,31926.28181588
"1296",6,1,30419.75417702
"1297",4,1,51343.55364914
"1298",6,1,51267.64747868
"1299",3,1,131481.31224387
"1300",10,1,29741.3926028
"1301",10,1,110780.04813855
"1302",8,1,38583.61562014
"1303",11,1,62727.33281203
"1304",11,1,34330.36482845
"1305",7,1,68035.80008147
"1306",11,1,72283.19730897
"1307",12,1,57191.9237683
"1308",12,1,123157.65980232
"1309",12,1,16742.2641021
"1310",2,1,134335.01241998
"1311",4,1,123052.90580917
"1312",5,1,37100.96548703
"1313",6,1,84767.91707212
"1314",0,1,55339.34529057
"1315",12,1,72325.68356759
"1316",5,1,72938.21031445
"1317",11,1,115415.06955382
"1318",10,1,26576.35799463
"1319",4,1,11527.25021068
"1320",2,1,39442.77896092
"1321",12,1,31957.91424889
"1322",0,2,46386.06258185
"1323",4,2,29327.65229314
"1324",14,1,123089.63680837
"1325",6,1,37314.53992403
"1326",0,1,27970.88558307
"1327",7,1,107291.74880358
"1328",15,1,20490.23071027
"1329",3,1,58813.02469257
"1330",7,1,26561.11908237
"1331",2,1,112356.67202103
"1332",4,1,114593.2216862
"1333",10,1,16844.60985466
"1334",3,1,123925.75761019
"1335",21,1,9892.69800392
"1336",9,1,129427.17911846
"1337",6,1,64381.65602686
"1338",18,1,84900.11820516
"1339",14,1,71690.62363639
"1340",4,1,73506.83169041
"1341",3,1,72956.8673687
"1342",3,1,60680.85574531
"1343",9,1,121670.47352454
"1344",3,1,133464.47808331
"1345",15,1,121108.657689
"1346",10,1,83590.52395595
"1347",17,1,3846.79901803
"1348",0,2,58672.91923835
"1349",13,1,26563.92064359
"1350",20,1,79539.41913264
"1351",15,1,12107.76013685
"1352",3,1,32753.40807527
"1353",11,1,28425.39744185
"1354",16,1,105932.72691813
"1355",9,1,9918.7163451
"1356",5,1,89097.42451211
"1357",4,1,99089.86950223
"1358",4,1,123185.15214114
"1359",12,1,84781.77140792
"1360",5,1,73265.11573455
"1361",18,1,121637.4556808
"1362",13,1,74037.87962265
"1363",6,1,72162.68124958
"1364",10,1,92242.66963354
"1365",7,1,29047.47650582
"1366",7,1,133462.84124311
"1367",21,1,72283.19730897
"1368",3,1,128353.22089004
"1369",15,1,6080.28658874
"1370",6,1,74357.06409808
"1371",7,1,84842.40791056
"1372",12,1,64531.53485333
"1373",14,1,43579.89276374
"1374",0,1,123192.57497081
"1375",3,1,86999.51392765
"1376",0,1,37225.62962221
"1377",0,1,104863.27136753
"1378",0,1,102629.43283609
"1379",0,1,126169.32962995
"1380",0,1,115388.26194957
"1381",0,1,116247.91393954
"1382",0,1,133464.47808331
"1383",0,1,97483.27635531
"1384",0,2,16526.63997117
"1385",0,1,23249.61487655
"1386",0,1,5603.54159442
"1387",0,1,76741.47045037
"1388",0,1,19764.6571567
"1389",0,1,51559.39346584
"1390",9,1,63662.56449133
"1391",2,1,63662.56449133
"1392",13,1,67506.42317237
"1393",12,4,77996.56478571
"1394",6,1,78272.55255599
"1395",8,1,77158.97820369
"1396",13,1,74672.8484698
"1397",7,1,67999.1977613
"1398",5,1,71803.4341926
"1399",17,1,66070.69926477
"1400",8,1,73632.23990136
"1401",5,1,63686.65270857
"1402",3,1,71803.4341926
"1403",3,1,55752.09412545
"1404",3,1,68849.96230908
"1405",11,1,64286.2056118
"1406",5,1,73520.3158287
"1407",6,1,94010.78700505
"1408",3,1,73203.43694793
"1409",9,1,64669.02392288
"1410",8,1,78040.30821325
"1411",7,1,67707.49834867
"1412",22,1,65946.05186115
"1413",0,1,59454.42243108
"1414",9,1,68199.72338031
"1415",12,1,68199.72338031
"1416",3,1,61570.41340522
"1417",5,1,65263.52753945
"1418",17,1,72630.37879648
"1419",2,1,75776.39227743
"1420",7,1,70666.30881443
"1421",16,1,70396.77939416
"1422",7,1,60262.42230507
"1423",8,1,71663.71605681
"1424",4,1,62333.37705294
"1425",6,1,69423.83179525
"1426",17,1,66486.76443117
"1427",4,1,83815.6580989
"1428",15,1,65834.40133417
"1429",5,1,69926.09046523
"1430",2,1,69862.83131302
"1431",4,1,64900.597945
"1432",0,1,73972.80249064
"1433",0,1,59464.7387008
"1434",2,1,54270.51764344
"1435",0,1,59697.65055828
"1436",0,1,64968.28087597
"1437",0,1,72179.34060628
"1438",0,1,76871.64068883
"1439",0,1,61063.70758401
"1440",0,1,71088.66259133
"1441",0,1,69345.96626858
"1442",0,1,62947.02795907
"1443",0,1,69754.44726703
"1444",0,1,66867.83521113
"1445",6,1,32058.79431482
"1446",0,1,3777.81314086
"1447",2,1,34923.60587426
"1448",3,1,47134.46126491
"1449",11,1,36233.34625903
"1450",3,1,12359.51081958
"1451",4,1,23635.94060085
"1452",5,1,26842.94845828
"1453",0,1,38240.6693215
"1454",0,1,31832.97982487
"1455",0,1,33724.35566034
"1456",0,1,47134.46126491
"1457",9,1,25804.29427421
"1458",6,1,15911.80392627
"1459",3,1,5704.02220341
"1460",3,1,31704.75356147
"1461",12,1,16600.25432598
"1462",3,1,46551.03341262
"1463",3,1,16135.56225932
"1464",9,1,45907.21383108
"1465",7,1,9347.6695198
"1466",2,1,19542.68935891
"1467",8,1,21474.22181957
"1468",0,1,36787.92101405
"1469",5,1,26911.19372092
"1470",7,1,7809.38724144
"1471",3,1,21775.54567493
"1472",17,1,5997.29677578
"1473",3,1,16868.79715506
"1474",20,1,15480.00612981
"1475",1,1,13959.39134207
"1476",2,1,15204.01840834
"1477",4,1,31637.61880748
"1478",0,1,4503.50759972
"1479",8,1,30632.84728276
"1480",5,1,27611.06932598
"1481",17,1,19592.3792772
"1482",8,1,19592.3792772
"1483",2,1,5456.57337119
"1484",2,4,17783.31862011
"1485",1,1,3585.05516512
"1486",5,1,39611.77833463
"1487",10,1,61131.39436262
"1488",3,1,16472.32161207
"1489",2,1,4827.27907102
"1490",9,1,24036.4850086
"1491",9,1,33405.53145342
"1492",6,1,56031.98655566
"1493",3,1,36144.3237091
"1494",7,1,47527.42386008
"1495",6,1,21977.50044863
"1496",6,1,21095.0410957
"1497",4,1,26821.61787629
"1498",0,1,8643.55884734
"1499",4,1,17374.58602781
"1500",8,1,59550.31487146
"1501",12,1,35803.19132058
"1502",4,1,48338.61822679
"1503",6,6,24031.87279874
"1504",5,1,15671.47885923
"1505",10,1,13269.4771615
"1506",6,4,19510.21549485
"1507",3,1,35343.77215376
"1508",4,1,23512.53495026
"1509",12,1,46957.15007595
"1510",9,1,11599.3867354
"1511",2,1,16010.22998487
"1512",10,1,35607.9056683
"1513",4,1,6330.47977876
"1514",3,1,22040.95530367
"1515",13,1,48756.09671452
"1516",6,1,56900.95953145
"1517",5,4,18569.08877132
"1518",2,1,14403.15513093
"1519",3,1,16366.57023691
"1520",4,1,41744.60402052
"1521",5,1,48786.32416121
"1522",18,1,23118.1292755
"1523",3,1,52032.77359756
"1524",14,1,63778.0752917
"1525",22,1,22138.27430356
"1526",2,1,35552.29345167
"1527",21,1,32441.1594522
"1528",11,1,42011.85990615
"1529",15,1,28402.32353822
"1530",8,1,53323.70812739
"1531",5,1,55491.2612696
"1532",5,1,55340.07129158
"1533",12,1,42025.44604845
"1534",4,1,45465.20405879
"1535",9,1,45464.04241623
"1536",5,1,21362.96509716
"1537",0,1,51789.06964563
"1538",0,1,28483.42120206
"1539",7,1,33864.98549487
"1540",1,2,3666.87579681
"1541",4,1,44515.98028598
"1542",3,1,22067.58586102
"1543",5,1,16611.83972856
"1544",4,1,8463.20918645
"1545",0,4,12841.46067434
"1546",11,1,46127.43712971
"1547",7,2,40638.4251039
"1548",8,1,45683.5681111
"1549",3,1,38343.66150753
"1550",17,1,36090.75530175
"1551",4,1,44198.12591672
"1552",14,1,58789.15677019
"1553",0,1,30337.83238403
"1554",6,1,16275.82482406
"1555",6,1,49009.08351608
"1556",4,1,45541.08167935
"1557",15,1,34237.57409236
"1558",4,1,28657.91659767
"1559",7,1,50263.77956919
"1560",4,1,22138.27430356
"1561",13,1,52341.10913943
"1562",12,1,1856.82622388
"1563",3,1,41240.44483778
"1564",13,1,53838.74283163
"1565",5,1,36064.16536195
"1566",6,1,49972.5317689
"1567",9,1,50625.96392955
"1568",0,1,43158.79250638
"1569",0,1,10353.47047505
"1570",0,2,1620.62876885
"1571",5,1,37128.05712345
"1572",0,2,41449.81435813
"1573",15,2,41449.81435813
"1574",4,2,5279.02471441
"1575",0,1,49125.60080881
"1576",10,1,38348.86172489
"1577",2,2,49421.62444725
"1578",2,2,49421.62444725
"1579",3,1,49735.91167485
"1580",4,1,50435.28280308
"1581",9,2,64193.48438616
"1582",3,1,47518.81973662
"1583",0,2,50685.47049437
"1584",3,2,2065.52591688
"1585",3,1,40724.05504609
"1586",9,1,44832.57378763
"1587",0,2,65508.64298368
"1588",7,1,38750.14466434
"1589",11,1,45830.80659935
"1590",8,1,44832.57378763
"1591",6,1,47518.81973662
"1592",0,2,49421.62444725
"1593",15,1,42322.7848552
"1594",0,4,1951.89544691
"1595",2,1,40904.09324849
"1596",0,1,19369.82693802
"1597",8,1,17204.39026918
"1598",8,1,17129.71792124
"1599",3,2,49735.91167485
"1600",4,1,40904.09324849
"1601",3,1,40724.05504609
"1602",9,1,40567.78128813
"1603",0,2,51049.4276858
"1604",4,2,60522.34028519
"1605",0,1,6421.61305849
"1606",8,1,34499.35440494
"1607",18,2,5279.02471441
"1608",2,2,5279.02471441
"1609",1,2,5279.02471441
"1610",1,2,5279.02471441
"1611",1,2,6210.01926562
"1612",16,1,37702.86224365
"1613",5,2,67745.67924821
"1614",20,1,33303.27770071
"1615",3,1,44537.43302876
"1616",0,1,66827.87552636
"1617",12,1,58043.8823075
"1618",6,1,40567.78128813
"1619",14,1,46661.02077138
"1620",2,2,3528.66239699
"1621",3,2,50377.10028957
"1622",10,2,51049.4276858
"1623",6,1,61436.14659103
"1624",5,1,38353.75970837
"1625",0,2,4929.73211008
"1626",5,2,4929.73211008
"1627",1,2,4929.73211008
"1628",10,2,4929.73211008
"1629",7,2,4929.73211008
"1630",3,2,4929.73211008
"1631",10,2,4929.73211008
"1632",16,2,4929.73211008
"1633",4,2,4929.73211008
"1634",0,2,4929.73211008
"1635",0,2,4929.73211008
"1636",4,2,4929.73211008
"1637",7,2,4929.73211008
"1638",1,2,4929.73211008
"1639",15,2,51334.37338405
"1640",1,2,51334.37338405
"1641",13,1,36295.17860247
"1642",99,2,5279.02471441
"1643",66,2,5279.02471441
"1644",66,2,5279.02471441
"1645",0,2,8673.16673039
"1646",0,2,8673.16673039
"1647",0,2,1369.20749176
"1648",8,1,38348.86172489
"1649",5,1,50784.86750397
"1650",6,1,62761.01349455
"1651",4,2,2065.52591688
"1652",4,2,4375.45875979
"1653",6,2,4929.73211008
"1654",0,2,4929.73211008
"1655",10,1,58283.78351462
"1656",19,1,17573.18165492
"1657",7,1,2884.00035306
"1658",13,1,39426.86882196
"1659",3,1,51637.03442128
"1660",9,1,47652.31733159
"1661",5,1,62761.01349455
"1662",0,2,1067.19658177
"1663",0,2,1067.19658177
"1664",0,2,4377.64787947
"1665",5,1,16338.14696761
"1666",0,1,31178.67289525
"1667",0,1,31178.67289525
"1668",8,1,8795.07155723
"1669",4,1,16848.63395422
"1670",0,1,10177.36147415
"1671",7,1,30798.1239224
"1672",0,1,30798.1239224
"1673",0,1,30798.1239224
"1674",7,1,30798.1239224
"1675",0,1,24031.98437702
"1676",0,1,15784.6848391
"1677",10,1,25448.83991231
"1678",12,1,55560.22756664
"1679",28,1,32065.606874
"1680",14,1,32065.606874
"1681",18,1,31775.89430038
"1682",0,1,38327.81606411
"1683",13,1,5649.53058618
"1684",6,1,8313.23607225
"1685",5,1,15650.37679985
"1686",10,1,53608.04518277
"1687",0,1,10761.7571072
"1688",6,1,32693.74249567
"1689",0,1,10177.36147415
"1690",7,1,12816.758154
"1691",14,1,38327.81606411
"1692",3,1,26301.45760236
"1693",0,1,53661.61567789
"1694",15,1,55560.22756664
"1695",6,1,14385.77516937
"1696",4,1,9991.52278995
"1697",0,1,16481.56524584
"1698",11,1,52938.49081899
"1699",5,1,13509.10671159
"1700",6,1,14229.95352595
"1701",0,1,16009.03141003
"1702",0,2,1575.69577264
"1703",0,1,53573.05332357
"1704",0,1,16405.812255
"1705",0,2,2609.59869627
"1706",5,1,17063.14739741
"1707",0,1,17729.50508065
"1708",7,1,57563.81132628
"1709",0,1,8313.23607225
"1710",16,1,35526.29959311
"1711",0,1,15493.88837065
"1712",11,1,55560.22756664
"1713",5,1,28028.47315772
"1714",4,1,6785.38681238
"1715",15,1,50679.31411425
"1716",11,1,55562.39320491
"1717",6,1,53579.81586745
"1718",6,1,51570.1634862
"1719",0,1,52571.59821766
"1720",10,1,32693.74249567
"1721",13,1,15493.88837065
"1722",10,1,50834.75331766
"1723",7,1,32674.59140424
"1724",16,1,38042.88253337
"1725",5,1,24882.40671502
"1726",10,1,53579.81586745
"1727",0,1,54574.52807003
"1728",13,1,55576.02177451
"1729",4,1,55609.76062898
"1730",0,1,55562.39320491
"1731",5,1,23095.58998025
"1732",0,2,1632.18797034
"1733",0,1,21896.9259857
"1734",6,1,25218.65669454
"1735",0,4,15294.45387311
"1736",0,4,15294.45387311
"1737",0,4,15294.45387311
"1738",7,1,19538.35116713
"1739",4,1,28045.44434385
"1740",9,1,34479.90238397
"1741",6,1,27319.76556506
"1742",5,1,33068.61179983
"1743",15,1,30903.99994189
"1744",3,1,30903.99994189
"1745",7,1,28045.44434385
"1746",6,1,32424.7188101
"1747",10,1,31799.16779356
"1748",15,1,8762.38840287
"1749",18,1,28045.44434385
"1750",5,1,14109.40313494
"1751",6,1,28734.33672414
"1752",7,2,2821.35643156
"1753",2,2,2821.35643156
"1754",0,1,36016.91552274
"1755",17,1,18123.6972787
